,VirusTaxID,Virus,VirusGenus,VirusFamily
385132,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
386119,1805463,bat betacoronavirus,betacoronavirus,coronaviridae
386120,1805463,bat betacoronavirus,betacoronavirus,coronaviridae
386121,702734,bat coronavirus philippines/diliman1525g2/2008,betacoronavirus,coronaviridae
386144,2042578,coronavirus predict cov-54,alphacoronavirus,coronaviridae
386148,681854,kenya bat coronavirus btky07,,coronaviridae
386149,681854,kenya bat coronavirus btky07,,coronaviridae
386150,681854,kenya bat coronavirus btky07,,coronaviridae
386160,989337,zaria bat coronavirus,betacoronavirus,coronaviridae
386161,989337,zaria bat coronavirus,betacoronavirus,coronaviridae
386162,989337,zaria bat coronavirus,betacoronavirus,coronaviridae
386166,1508220,bat coronavirus,,coronaviridae
386167,1508220,bat coronavirus,,coronaviridae
386168,1508220,bat coronavirus,,coronaviridae
386175,2042578,coronavirus predict cov-54,alphacoronavirus,coronaviridae
386176,2042578,coronavirus predict cov-54,alphacoronavirus,coronaviridae
386205,989337,zaria bat coronavirus,betacoronavirus,coronaviridae
386206,989337,zaria bat coronavirus,betacoronavirus,coronaviridae
386207,989337,zaria bat coronavirus,betacoronavirus,coronaviridae
386216,11137,human coronavirus 229e,alphacoronavirus,coronaviridae
386218,694448,unidentified human coronavirus,,coronaviridae
386743,2708335,pangolin coronavirus,betacoronavirus,coronaviridae
386744,2708335,pangolin coronavirus,betacoronavirus,coronaviridae
386745,2708335,pangolin coronavirus,betacoronavirus,coronaviridae
386746,2708335,pangolin coronavirus,betacoronavirus,coronaviridae
386747,2748747,pangolin coronavirus gz5-2,betacoronavirus,coronaviridae
386748,2748747,pangolin coronavirus gz5-2,betacoronavirus,coronaviridae
386749,2748747,pangolin coronavirus gz5-2,betacoronavirus,coronaviridae
386751,694009,severe acute respiratory syndrome-related coronavirus,betacoronavirus,coronaviridae
386759,694014,avian coronavirus,gammacoronavirus,coronaviridae
386760,694014,avian coronavirus,gammacoronavirus,coronaviridae
386761,694014,avian coronavirus,gammacoronavirus,coronaviridae
386762,694014,avian coronavirus,gammacoronavirus,coronaviridae
386763,694014,avian coronavirus,gammacoronavirus,coronaviridae
386764,694014,avian coronavirus,gammacoronavirus,coronaviridae
386963,694014,avian coronavirus,gammacoronavirus,coronaviridae
386964,694014,avian coronavirus,gammacoronavirus,coronaviridae
386965,694014,avian coronavirus,gammacoronavirus,coronaviridae
386966,694014,avian coronavirus,gammacoronavirus,coronaviridae
386967,694014,avian coronavirus,gammacoronavirus,coronaviridae
386968,694014,avian coronavirus,gammacoronavirus,coronaviridae
386969,694014,avian coronavirus,gammacoronavirus,coronaviridae
386970,694014,avian coronavirus,gammacoronavirus,coronaviridae
386971,694014,avian coronavirus,gammacoronavirus,coronaviridae
386972,694014,avian coronavirus,gammacoronavirus,coronaviridae
386973,694014,avian coronavirus,gammacoronavirus,coronaviridae
386974,694014,avian coronavirus,gammacoronavirus,coronaviridae
386975,694014,avian coronavirus,gammacoronavirus,coronaviridae
386976,694014,avian coronavirus,gammacoronavirus,coronaviridae
386977,694014,avian coronavirus,gammacoronavirus,coronaviridae
386978,694014,avian coronavirus,gammacoronavirus,coronaviridae
386979,694014,avian coronavirus,gammacoronavirus,coronaviridae
387090,1159908,wigeon coronavirus hku20,deltacoronavirus,coronaviridae
387094,694014,avian coronavirus,gammacoronavirus,coronaviridae
387095,694014,avian coronavirus,gammacoronavirus,coronaviridae
387096,694014,avian coronavirus,gammacoronavirus,coronaviridae
387097,694014,avian coronavirus,gammacoronavirus,coronaviridae
387514,693997,alphacoronavirus 1,alphacoronavirus,coronaviridae
387515,693997,alphacoronavirus 1,alphacoronavirus,coronaviridae
387554,1928434,betacoronavirus sp.,betacoronavirus,coronaviridae
387555,1928434,betacoronavirus sp.,betacoronavirus,coronaviridae
387556,1928434,betacoronavirus sp.,betacoronavirus,coronaviridae
388184,694005,murine coronavirus,betacoronavirus,coronaviridae
388185,694005,murine coronavirus,betacoronavirus,coronaviridae
388199,694005,murine coronavirus,betacoronavirus,coronaviridae
388200,694005,murine coronavirus,betacoronavirus,coronaviridae
388219,1508220,bat coronavirus,,coronaviridae
388220,1508220,bat coronavirus,,coronaviridae
388236,702734,bat coronavirus philippines/diliman1525g2/2008,betacoronavirus,coronaviridae
388239,1508220,bat coronavirus,,coronaviridae
388240,1508220,bat coronavirus,,coronaviridae
388242,2042551,coronavirus predict cov-24,betacoronavirus,coronaviridae
388243,2042551,coronavirus predict cov-24,betacoronavirus,coronaviridae
388244,2042551,coronavirus predict cov-24,betacoronavirus,coronaviridae
388272,983929,chaerephon bat coronavirus/kenya/ky22/2006,alphacoronavirus,coronaviridae
388273,983929,chaerephon bat coronavirus/kenya/ky22/2006,alphacoronavirus,coronaviridae
388274,983929,chaerephon bat coronavirus/kenya/ky22/2006,alphacoronavirus,coronaviridae
388275,2042546,coronavirus predict cov-2,alphacoronavirus,coronaviridae
388276,2042546,coronavirus predict cov-2,alphacoronavirus,coronaviridae
388277,2042546,coronavirus predict cov-2,betacoronavirus,coronaviridae
388278,2042546,coronavirus predict cov-2,betacoronavirus,coronaviridae
388279,2042546,coronavirus predict cov-2,betacoronavirus,coronaviridae
388280,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388281,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388282,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388283,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388284,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388285,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388286,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388287,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388288,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388289,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388290,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388291,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388292,2042556,coronavirus predict cov-30,betacoronavirus,coronaviridae
388293,983924,eidolon bat coronavirus/kenya/ky24/2006,betacoronavirus,coronaviridae
388294,983924,eidolon bat coronavirus/kenya/ky24/2006,betacoronavirus,coronaviridae
388295,983924,eidolon bat coronavirus/kenya/ky24/2006,betacoronavirus,coronaviridae
388296,983924,eidolon bat coronavirus/kenya/ky24/2006,betacoronavirus,coronaviridae
388297,983924,eidolon bat coronavirus/kenya/ky24/2006,betacoronavirus,coronaviridae
388298,983924,eidolon bat coronavirus/kenya/ky24/2006,betacoronavirus,coronaviridae
388299,2042604,kenya bat coronavirus/btky56/btky55,betacoronavirus,coronaviridae
388300,2042604,kenya bat coronavirus/btky56/btky55,betacoronavirus,coronaviridae
388301,2042604,kenya bat coronavirus/btky56/btky55,betacoronavirus,coronaviridae
388309,694014,avian coronavirus,gammacoronavirus,coronaviridae
388310,694014,avian coronavirus,gammacoronavirus,coronaviridae
388311,694014,avian coronavirus,gammacoronavirus,coronaviridae
388312,694014,avian coronavirus,gammacoronavirus,coronaviridae
388313,694003,betacoronavirus 1,betacoronavirus,coronaviridae
388314,694005,murine coronavirus,betacoronavirus,coronaviridae
388315,694005,murine coronavirus,betacoronavirus,coronaviridae
388316,694005,murine coronavirus,betacoronavirus,coronaviridae
388531,694014,avian coronavirus,gammacoronavirus,coronaviridae
388532,694014,avian coronavirus,gammacoronavirus,coronaviridae
388533,694014,avian coronavirus,gammacoronavirus,coronaviridae
388534,694014,avian coronavirus,gammacoronavirus,coronaviridae
388535,694014,avian coronavirus,gammacoronavirus,coronaviridae
388536,694014,avian coronavirus,gammacoronavirus,coronaviridae
388537,694014,avian coronavirus,gammacoronavirus,coronaviridae
388538,694014,avian coronavirus,gammacoronavirus,coronaviridae
388539,694014,avian coronavirus,gammacoronavirus,coronaviridae
388540,694014,avian coronavirus,gammacoronavirus,coronaviridae
388541,694014,avian coronavirus,gammacoronavirus,coronaviridae
388542,694014,avian coronavirus,gammacoronavirus,coronaviridae
388543,694014,avian coronavirus,gammacoronavirus,coronaviridae
388544,694014,avian coronavirus,gammacoronavirus,coronaviridae
388545,694014,avian coronavirus,gammacoronavirus,coronaviridae
388546,694014,avian coronavirus,gammacoronavirus,coronaviridae
388547,694014,avian coronavirus,gammacoronavirus,coronaviridae
388548,694014,avian coronavirus,gammacoronavirus,coronaviridae
388549,694014,avian coronavirus,gammacoronavirus,coronaviridae
388550,694014,avian coronavirus,gammacoronavirus,coronaviridae
388551,694014,avian coronavirus,gammacoronavirus,coronaviridae
388552,694014,avian coronavirus,gammacoronavirus,coronaviridae
388553,694014,avian coronavirus,gammacoronavirus,coronaviridae
388554,694014,avian coronavirus,gammacoronavirus,coronaviridae
388555,694014,avian coronavirus,gammacoronavirus,coronaviridae
388556,694014,avian coronavirus,gammacoronavirus,coronaviridae
388557,694014,avian coronavirus,gammacoronavirus,coronaviridae
388558,694014,avian coronavirus,gammacoronavirus,coronaviridae
388559,694014,avian coronavirus,gammacoronavirus,coronaviridae
388560,694014,avian coronavirus,gammacoronavirus,coronaviridae
388561,694014,avian coronavirus,gammacoronavirus,coronaviridae
388562,694014,avian coronavirus,gammacoronavirus,coronaviridae
388563,694014,avian coronavirus,gammacoronavirus,coronaviridae
388564,694014,avian coronavirus,gammacoronavirus,coronaviridae
388565,694014,avian coronavirus,gammacoronavirus,coronaviridae
388566,694014,avian coronavirus,gammacoronavirus,coronaviridae
388567,694014,avian coronavirus,gammacoronavirus,coronaviridae
388568,694014,avian coronavirus,gammacoronavirus,coronaviridae
388569,694014,avian coronavirus,gammacoronavirus,coronaviridae
388570,694014,avian coronavirus,gammacoronavirus,coronaviridae
388571,694014,avian coronavirus,gammacoronavirus,coronaviridae
388572,694014,avian coronavirus,gammacoronavirus,coronaviridae
388573,694014,avian coronavirus,gammacoronavirus,coronaviridae
388574,694014,avian coronavirus,gammacoronavirus,coronaviridae
388575,694014,avian coronavirus,gammacoronavirus,coronaviridae
388576,694014,avian coronavirus,gammacoronavirus,coronaviridae
388577,694014,avian coronavirus,gammacoronavirus,coronaviridae
388578,694014,avian coronavirus,gammacoronavirus,coronaviridae
388579,694014,avian coronavirus,gammacoronavirus,coronaviridae
388580,694014,avian coronavirus,gammacoronavirus,coronaviridae
388581,694014,avian coronavirus,gammacoronavirus,coronaviridae
388582,694014,avian coronavirus,gammacoronavirus,coronaviridae
388583,694014,avian coronavirus,gammacoronavirus,coronaviridae
388584,694014,avian coronavirus,gammacoronavirus,coronaviridae
388585,694014,avian coronavirus,gammacoronavirus,coronaviridae
388586,694014,avian coronavirus,gammacoronavirus,coronaviridae
388587,694014,avian coronavirus,gammacoronavirus,coronaviridae
388588,694014,avian coronavirus,gammacoronavirus,coronaviridae
388589,694014,avian coronavirus,gammacoronavirus,coronaviridae
388590,694014,avian coronavirus,gammacoronavirus,coronaviridae
388591,694014,avian coronavirus,gammacoronavirus,coronaviridae
388592,694014,avian coronavirus,gammacoronavirus,coronaviridae
388593,694014,avian coronavirus,gammacoronavirus,coronaviridae
388594,694014,avian coronavirus,gammacoronavirus,coronaviridae
388595,694014,avian coronavirus,gammacoronavirus,coronaviridae
388596,694014,avian coronavirus,gammacoronavirus,coronaviridae
388597,694014,avian coronavirus,gammacoronavirus,coronaviridae
388598,694014,avian coronavirus,gammacoronavirus,coronaviridae
388599,694014,avian coronavirus,gammacoronavirus,coronaviridae
388600,694014,avian coronavirus,gammacoronavirus,coronaviridae
388601,694014,avian coronavirus,gammacoronavirus,coronaviridae
388602,694014,avian coronavirus,gammacoronavirus,coronaviridae
388603,694014,avian coronavirus,gammacoronavirus,coronaviridae
388604,694014,avian coronavirus,gammacoronavirus,coronaviridae
388605,694014,avian coronavirus,gammacoronavirus,coronaviridae
388606,694014,avian coronavirus,gammacoronavirus,coronaviridae
388607,694014,avian coronavirus,gammacoronavirus,coronaviridae
388608,694014,avian coronavirus,gammacoronavirus,coronaviridae
388609,694014,avian coronavirus,gammacoronavirus,coronaviridae
388610,694014,avian coronavirus,gammacoronavirus,coronaviridae
388611,694014,avian coronavirus,gammacoronavirus,coronaviridae
388612,694014,avian coronavirus,gammacoronavirus,coronaviridae
388613,694014,avian coronavirus,gammacoronavirus,coronaviridae
388614,694014,avian coronavirus,gammacoronavirus,coronaviridae
388615,694014,avian coronavirus,gammacoronavirus,coronaviridae
388616,694014,avian coronavirus,gammacoronavirus,coronaviridae
388617,694014,avian coronavirus,gammacoronavirus,coronaviridae
388618,694014,avian coronavirus,gammacoronavirus,coronaviridae
388619,694014,avian coronavirus,gammacoronavirus,coronaviridae
388620,694014,avian coronavirus,gammacoronavirus,coronaviridae
388621,694014,avian coronavirus,gammacoronavirus,coronaviridae
388622,694014,avian coronavirus,gammacoronavirus,coronaviridae
388623,694014,avian coronavirus,gammacoronavirus,coronaviridae
388624,694014,avian coronavirus,gammacoronavirus,coronaviridae
388625,694014,avian coronavirus,gammacoronavirus,coronaviridae
388626,694014,avian coronavirus,gammacoronavirus,coronaviridae
388627,694014,avian coronavirus,gammacoronavirus,coronaviridae
388628,694014,avian coronavirus,gammacoronavirus,coronaviridae
388629,694014,avian coronavirus,gammacoronavirus,coronaviridae
388630,694014,avian coronavirus,gammacoronavirus,coronaviridae
388631,694014,avian coronavirus,gammacoronavirus,coronaviridae
388632,694014,avian coronavirus,gammacoronavirus,coronaviridae
388633,694014,avian coronavirus,gammacoronavirus,coronaviridae
388634,694014,avian coronavirus,gammacoronavirus,coronaviridae
388635,694014,avian coronavirus,gammacoronavirus,coronaviridae
388636,694014,avian coronavirus,gammacoronavirus,coronaviridae
388637,694014,avian coronavirus,gammacoronavirus,coronaviridae
388638,694014,avian coronavirus,gammacoronavirus,coronaviridae
388639,694014,avian coronavirus,gammacoronavirus,coronaviridae
388640,694014,avian coronavirus,gammacoronavirus,coronaviridae
388641,694014,avian coronavirus,gammacoronavirus,coronaviridae
388642,694014,avian coronavirus,gammacoronavirus,coronaviridae
388643,694014,avian coronavirus,gammacoronavirus,coronaviridae
388644,694014,avian coronavirus,gammacoronavirus,coronaviridae
388645,694014,avian coronavirus,gammacoronavirus,coronaviridae
388646,694014,avian coronavirus,gammacoronavirus,coronaviridae
