Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,ICTVRatified,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,AssocID,DatabaseDOI,NCBIAccession
rousettus madagascariensis,bat coronavirus,77223,1508220,True,True,False,rousettus,pteropodidae,chiroptera,mammalia,Rousettus madagascariensis,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,3.0,2.0,2014.0,11.0,1.0,,,"MN183191.1, MN183192.1, MN183244.1, MN183245.1, MN183246.1, MN183247.1, MN183248.1, MN183249.1"
rupornis magnirostris,avian coronavirus,2709556,694014,True,True,True,,accipitridae,accipitriformes,aves,Rupornis magnirostris,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2010.0,1.0,13.0,2009.0,,,,,GU323511.1
rupornis magnirostris,betacoronavirus 1,2709556,694003,True,True,True,,accipitridae,accipitriformes,aves,Rupornis magnirostris,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Betacoronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,8.0,10.0,2009.0,,,,,KP965429.1
rusa unicolor,betacoronavirus 1,662561,694003,True,True,True,rusa,cervidae,artiodactyla,mammalia,rusa unicolor,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2008.0,,,,,,211683.0,https://doi.org/10.1038/sdata.2015.49,215478138
rynchops niger,rynchops niger coronavirus,227184,1934038,True,True,False,rynchops,laridae,charadriiformes,aves,Rynchops niger,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Rynchops niger coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,1.0,31.0,2009.0,11.0,19.0,,,KU321641.1
scotophilus dinganii,bat alphacoronavirus,258952,2419667,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus dinganii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,11.0,21.0,2016.0,4.0,11.0,,,MG193606.1
scotophilus dinganii,coronavirus predict cov-35,258952,2042560,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus dinganii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,False,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2013.0,7.0,1.0,,,KX285030
scotophilus dinganii,eidolon bat coronavirus/kenya/ky24/2006,258952,983924,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus dinganii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Eidolon bat coronavirus/Kenya/KY24/2006,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,7.0,4.0,,,"KX285002.1, KX285003.1"
scotophilus heathii,bat coronavirus,159339,1508220,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus heathii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,5.0,28.0,2012.0,1.0,,,,KJ020603.1
scotophilus kuhlii,alphacoronavirus sp.,153297,1906673,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,12.0,20.0,,,,,,"KY010647.1, KY010648.1, KY010649.1, KY010650.1, KY010651.1, KY010652.1, KY010653.1, KY010654.1, KY010655.1, KY010656.1, KY010657.1, KY010658.1, KY010659.1, KY010660.1, KY010661.1, KY010662.1, KY010663.1, KY010664.1"
scotophilus kuhlii,bat coronavirus,153297,1508220,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,5.0,28.0,2012.0,6.0,,,,"KJ020608.1, KJ020609.1"
scotophilus kuhlii,bat coronavirus 1,153297,2042696,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 1,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,MN312552.1
scotophilus kuhlii,bat coronavirus 512,153297,2664421,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus 512,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,6.0,1.0,,,,,,"MN312419.1, MN312420.1, MN312423.1, MN312424.1, MN312425.1, MN312426.1, MN312427.1, MN312428.1, MN312429.1, MN312430.1, MN312431.1, MN312432.1, MN312434.1, MN312538.1, MN312539.1, MN312540.1, MN312541.1, MN312542.1, MN312553.1, MN312554.1, MN312555.1, MN312556.1, MN312557.1, MN312558.1, MN312584.1, MN312585.1, MN312589.1, MN312593.1, MN312594.1"
scotophilus kuhlii,bat coronavirus philippines/diliman1552g1/2008,153297,702733,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Philippines/Diliman1552G1/2008,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2010.0,1.0,16.0,2008.0,,,,,AB539080.1
scotophilus kuhlii,coronavirus btsk-alphacov/gx2018a,153297,2591228,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtSk-AlphaCoV/GX2018A,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,6.0,30.0,2017.0,5.0,,,,MK211369.1
scotophilus kuhlii,coronavirus btsk-alphacov/gx2018b,153297,2591229,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtSk-AlphaCoV/GX2018B,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,6.0,30.0,2017.0,5.0,,,,MK211370.1
scotophilus kuhlii,coronavirus btsk-alphacov/gx2018c,153297,2591230,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtSk-AlphaCoV/GX2018C,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,6.0,30.0,2017.0,5.0,,,,MK211371.1
scotophilus kuhlii,coronavirus btsk-alphacov/gx2018d,153297,2591231,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus BtSk-AlphaCoV/GX2018D,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,6.0,30.0,2017.0,5.0,,,,MK211372.1
scotophilus kuhlii,coronavirus predict cov-35,153297,2042560,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,False,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2012.0,5.0,1.0,,,"KX285747, KX285750, KX285751"
scotophilus kuhlii,scotophilus bat coronavirus 512,153297,693999,True,True,True,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Scotophilus bat coronavirus 512,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2011.0,7.0,2.0,,,"KX285779.1, KX285780.1, KX285781.1, KX285782.1"
scotophilus kuhlii,scotophilus kuhlii bat coronavirus 512-related,153297,2691592,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Scotophilus kuhlii bat coronavirus 512-related,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,12.0,31.0,2018.0,3.0,,,,MN611521.1
scotophilus kuhlii,scotophilus kuhlii coronavirus,153297,1881051,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus kuhlii,,coronaviridae,nidovirales,pisoniviricetes,Scotophilus kuhlii coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,7.0,31.0,2013.0,9.0,13.0,,,"KT381902.1, KT381903.1, KT381904.1, KT381905.1, KT381906.1, KT381907.1, KT381908.1, KT381909.1"
scotophilus leucogaster,chaerephon bat coronavirus/kenya/ky22/2006,249034,983929,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus leucogaster,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Chaerephon bat coronavirus/Kenya/KY22/2006,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,7.0,4.0,,,KX285033.1
scotophilus leucogaster,coronavirus predict cov-35,249034,2042560,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus leucogaster,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-35,False,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,,,,2021.0,3.0,9.0,2013.0,7.0,1.0,,,"KX285031, KX285032, KX285034, KX285035, KX284991, KX284992, KX284997, KX285022"
scotophilus leucogaster,kenya bat coronavirus/btky56/btky55,249034,2042604,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus leucogaster,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Kenya bat coronavirus/BtKY56/BtKY55,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2013.0,7.0,4.0,,,"KX285000.1, KX285001.1"
scotophilus nux,coronavirus predict cov-33,258953,2042558,True,True,False,scotophilus,vespertilionidae,chiroptera,mammalia,Scotophilus nux,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-33,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2009.0,1.0,11.0,,,KX284947.1
sorex araneus,alphacoronavirus tt-2016a,42254,1805601,True,True,False,sorex,soricidae,eulipotyphla,mammalia,Sorex araneus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Alphacoronavirus TT-2016a,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,4.0,6.0,2008.0,10.0,2.0,,,KU739074.1
sorex araneus,shrew coronavirus,42254,2050019,True,True,False,sorex,soricidae,eulipotyphla,mammalia,Sorex araneus,,coronaviridae,nidovirales,pisoniviricetes,Shrew coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,12.0,31.0,2014.0,12.0,,,,KY370053.1
spatula clypeata,avian coronavirus,75838,694014,True,True,True,spatula,anatidae,anseriformes,aves,anas clypeata,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2011.0,,,,,,161239.0,https://doi.org/10.1038/sdata.2015.49,353444840
spatula discors,deltacoronavirus sp.,75842,1911231,True,True,False,spatula,anatidae,anseriformes,aves,Spatula discors,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Deltacoronavirus sp.,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,10.0,9.0,2017.0,,,,,"MN379902.1, MN379903.1, MN379904.1"
spheniscus magellanicus,avian coronavirus,37081,694014,True,True,True,spheniscus,spheniscidae,sphenisciformes,aves,Spheniscus magellanicus,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2012.0,7.0,21.0,2011.0,3.0,,,,JX013533.1
sterna hirundo,avian coronavirus,108405,694014,True,True,True,sterna,laridae,charadriiformes,aves,Sterna hirundo,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,10.0,6.0,2009.0,10.0,23.0,,,MK617495.1
sturnira erythromos,coronavirus predict cov-40,192403,2042566,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira erythromos,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-40,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2011.0,3.0,22.0,,,"KX285049.1, KX286245.1"
sturnira lilium,bat coronavirus,27660,1508220,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2021.0,1.0,2.0,2012.0,,,,,MN872696.1
sturnira lilium,bat coronavirus stu.lil/1573/bra/2012,27660,1897079,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Stu.lil/1573/BRA/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,5.0,2012.0,,,,,KT717392.1
sturnira lilium,bat coronavirus stu.lil/1613/bra/2012,27660,1897080,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Stu.lil/1613/BRA/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,5.0,2012.0,,,,,KT717393.1
sturnira lilium,bat coronavirus stu.lil/1617/bra/2012,27660,1897081,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus Stu.lil/1617/BRA/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,9.0,5.0,2012.0,,,,,KT717394.1
sturnira lilium,coronavirus predict cov-14,27660,2042541,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-14,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2010.0,5.0,18.0,,,KX285796.1
sturnira lilium,coronavirus predict cov-15,27660,2042542,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-15,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2010.0,5.0,18.0,,,"KX285059.1, KX285060.1, KX285794.1"
sturnira lilium,coronavirus predict cov-4,27660,2042565,True,True,False,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-4,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,11.0,14.0,2010.0,5.0,18.0,,,KX285061.1
sturnus vulgaris,avian coronavirus,9172,694014,True,True,True,sturnus,sturnidae,passeriformes,aves,Sturnus vulgaris,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,10.0,6.0,2009.0,5.0,15.0,,,MK617387.1
suncus murinus,suncus coronavirus,9378,1643330,True,True,False,suncus,soricidae,eulipotyphla,mammalia,Suncus murinus,,coronaviridae,nidovirales,pisoniviricetes,Suncus coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,10.0,20.0,2014.0,,,,,"LC050184.1, LC050185.1, LC050186.1, LC050187.1, LC050188.1, LC050189.1, LC050190.1, LC050191.1, LC050192.1, LC050193.1"
suncus murinus,wencheng sm shrew coronavirus,9378,1508228,True,True,False,suncus,soricidae,eulipotyphla,mammalia,Suncus murinus,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Wencheng Sm shrew coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2014.0,10.0,30.0,2013.0,,,,,"KF294384.1, KF294385.1, KF294386.1"
sundamys muelleri,rodent coronavirus,83761,2050018,True,True,False,sundamys,muridae,rodentia,mammalia,Sundamys muelleri,,coronaviridae,nidovirales,pisoniviricetes,Rodent coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,4.0,25.0,2016.0,3.0,27.0,,,"MH107325.1, MH107326.1"
sus scrofa,alphacoronavirus 1,9823,693997,True,True,True,sus,suidae,artiodactyla,mammalia,sus scrofa,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,alphacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2000.0,,,,,,212634.0,https://doi.org/10.1038/sdata.2015.49,13397900
sus scrofa,avian coronavirus,9823,694014,True,True,True,sus,suidae,artiodactyla,mammalia,sus scrofa,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,avian coronavirus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2011.0,,,,,,212767.0,https://doi.org/10.1038/sdata.2015.49,350998972
sus scrofa,betacoronavirus 1,9823,694003,True,True,True,sus,suidae,artiodactyla,mammalia,sus scrofa,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2008.0,,,,,,213133.0,https://doi.org/10.1038/sdata.2015.49,197260969
sus scrofa,coronavirus hku15,9823,1965089,True,True,True,sus,suidae,artiodactyla,mammalia,Sus scrofa,deltacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus HKU15,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2012.0,3.0,19.0,2009.0,,,,,JQ065042.2
sus scrofa,porcine epidemic diarrhea virus,9823,28295,True,True,True,sus,suidae,artiodactyla,mammalia,sus scrofa,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,porcine epidemic diarrhea virus,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2006.0,,,,,,215731.0,https://doi.org/10.1038/sdata.2015.49,116008265
sus scrofa,rhinolophus bat coronavirus hku2,9823,693998,True,True,True,sus,suidae,artiodactyla,mammalia,Sus scrofa,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Rhinolophus bat coronavirus HKU2,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2017.0,10.0,24.0,2017.0,,,,,MF370205.1
sus scrofa,swine acute diarrhea syndrome coronavirus,9823,2032731,True,True,False,sus,suidae,artiodactyla,mammalia,Sus scrofa,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Swine acute diarrhea syndrome coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,3.0,18.0,,,,,,"MF094681.1, MF094682.1, MF094683.1, MF094684.1"
sus scrofa,swine enteric alphacoronavirus,9823,2045491,True,True,False,sus,suidae,artiodactyla,mammalia,Sus scrofa,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Swine enteric alphacoronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,8.0,31.0,2018.0,,,,,MK977618.1
sylvicapra grimmia,coronavirus predict cov-85,119562,2691576,True,True,False,sylvicapra,bovidae,artiodactyla,mammalia,Sylvicapra grimmia,,coronaviridae,nidovirales,pisoniviricetes,Coronavirus PREDICT CoV-85,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,2.0,24.0,2012.0,9.0,8.0,,,MK558276.1
tadarida brasiliensis,bat alphacoronavirus/uf-fwc/2016/3,9438,1920891,True,True,False,tadarida,molossidae,chiroptera,mammalia,Tadarida brasiliensis,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat alphacoronavirus/UF-FWC/2016/3,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2016.0,12.0,3.0,2016.0,5.0,16.0,,,KX663833.1
tadarida brasiliensis,coronavirus mex_cov-8,9438,1289554,True,True,False,tadarida,molossidae,chiroptera,mammalia,Tadarida brasiliensis,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Coronavirus Mex_CoV-8,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,2.0,10.0,2010.0,9.0,,,,"KC117210.1, KC117211.1, KC117212.1"
tadarida brasiliensis,tadarida brasiliensis coronavirus,9438,2748374,True,True,False,tadarida,molossidae,chiroptera,mammalia,Tadarida brasiliensis,,coronaviridae,nidovirales,pisoniviricetes,Tadarida brasiliensis coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2020.0,8.0,30.0,2014.0,6.0,12.0,,,"MT671952.1, MT671953.1, MT671954.1, MT671955.1, MT671956.1, MT671957.1, MT671958.1"
tadorna radjah,avian coronavirus,8889,694014,True,True,True,tadorna,anatidae,anseriformes,aves,Tadorna radjah,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2018.0,4.0,19.0,2016.0,4.0,28.0,,,MG764122.1
tadorna tadornoides,avian coronavirus,45638,694014,True,True,True,tadorna,anatidae,anseriformes,aves,Tadorna tadornoides,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Avian coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,8.0,11.0,2017.0,,,,,MK204411.1
taphozous melanopogon,bat coronavirus,187003,1508220,True,True,False,taphozous,emballonuridae,chiroptera,mammalia,Taphozous melanopogon,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2015.0,5.0,28.0,2011.0,12.0,,,,KJ020600.1
taphozous perforatus,bat coronavirus,1381355,1508220,True,True,False,taphozous,emballonuridae,chiroptera,mammalia,Taphozous perforatus,,coronaviridae,nidovirales,pisoniviricetes,Bat coronavirus,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2019.0,6.0,19.0,2012.0,10.0,15.0,,,MH396476.1
taphozous perforatus,bat coronavirus taper/cii_ksa_287/bisha/saudi arabia/2012,1381355,1381359,True,True,False,taphozous,emballonuridae,chiroptera,mammalia,Taphozous perforatus,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,Bat Coronavirus Taper/CII_KSA_287/Bisha/Saudi Arabia/2012,False,PCR/Sequencing,GenBank,GenBank,Aug2021FlatFile,,,,2013.0,8.0,21.0,2012.0,10.0,14.0,,,KF493885.1
tragelaphus angasii,betacoronavirus 1,66437,694003,True,True,True,tragelaphus,bovidae,artiodactyla,mammalia,tragelaphus angasii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2010.0,,,,,,218527.0,https://doi.org/10.1038/sdata.2015.49,310769579
tragelaphus spekii,betacoronavirus 1,69298,694003,True,True,True,tragelaphus,bovidae,artiodactyla,mammalia,tragelaphus spekii,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,betacoronavirus 1,False,PCR/Sequencing,NCBI Nucleotide,EID2,Wardeh et al. 2015 Sci Data,,NCBI Nucleotide,,2010.0,,,,,,218581.0,https://doi.org/10.1038/sdata.2015.49,310769577
